"","Compound name","Ions","Chemical_formula","Measured_mass","Caculated_mass","Mass_difference","Reaction_equation","Pathway"
"4073","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","acetate formation from acetyl-CoA I"
"4074","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","acetate formation from acetyl-CoA I"
"4075","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","acetate formation from acetyl-CoA I"
"4076","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","pyruvate fermentation (Chlamydomonas overview)"
"4077","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","pyruvate fermentation to acetate IV"
"4078","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","acetate formation from acetyl-CoA I"
"4079","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","pyruvate fermentation (Chlamydomonas overview)"
"4080","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","pyruvate fermentation to acetate IV"
"4081","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","acetate formation from acetyl-CoA I"
"4082","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","ATP + acetate  <-  ADP + acetylphosphate","acetate formation from acetyl-CoA I"
"4083","acetylphosphate","[M+Na-2H]-","H3 O5 P1 C2 ","158.9188333","158.9465178","0.0276845000000208","phosphate + acetyl-CoA  ->  acetylphosphate + coenzyme A","acetate formation from acetyl-CoA I"
"4084","raphanusamic acid","[M-H]-","H4 O2 S2 C4 N1 ","160.9568","160.9610734","0.00427340000001664","indol-3-ylmethylisothiocyanate-glutathione + 2 H2O  ->  3-aminomethylindole + raphanusamic acid + L-glutamate + glycine","indole glucosinolate breakdown (active in intact plant cell)"
"4085","raphanusamic acid","[M-H]-","H4 O2 S2 C4 N1 ","160.9568","160.9610734","0.00427340000001664","4-methoxy-3-indolylmethylisothiocyanate-glutathione + 2 H2O  ->  4-methoxy-3-indolylmethylamine + raphanusamic acid + L-glutamate + glycine","indole glucosinolate breakdown (active in intact plant cell)"
"4086","raphanusamic acid","[M-H]-","H4 O2 S2 C4 N1 ","160.9568","160.9610734","0.00427340000001664","indol-3-ylmethylisothiocyanate-glutathione + 2 H2O  ->  3-aminomethylindole + raphanusamic acid + L-glutamate + glycine","indole glucosinolate breakdown (active in intact plant cell)"
"4087","raphanusamic acid","[M-H]-","H4 O2 S2 C4 N1 ","160.9568","160.9610734","0.00427340000001664","4-methoxy-3-indolylmethylisothiocyanate-glutathione + 2 H2O  ->  4-methoxy-3-indolylmethylamine + raphanusamic acid + L-glutamate + glycine","indole glucosinolate breakdown (active in intact plant cell)"
"4088","allicin","[M-H]-","H10 O1 S2 C6 ","160.9568","161.0100349","0.0532349000000067","allicin  ->  thioacrolein + allylsulfenate","alliin degradation"
"4089","allicin","[M-H]-","H10 O1 S2 C6 ","160.9568","161.0100349","0.0532349000000067","2 allylsulfenate  ->  allicin + H2O","alliin degradation"
"4090","salicyl alcohol","[M+K-2H]-","H8 O2 C7 ","160.9568","161.0010475","0.04424750000004","UDP-D-glucose + salicyl alcohol  ->  salicin + UDP + H+","salicin biosynthesis"
"4091","salicyl alcohol","[M+K-2H]-","H8 O2 C7 ","160.9568","161.0010475","0.04424750000004","benzyl alcohol  ->  salicyl alcohol","salicin biosynthesis"
"4092","salicyl alcohol","[M+K-2H]-","H8 O2 C7 ","160.9568","161.0010475","0.04424750000004","salicylaldehyde + a reduced electron acceptor  ->  salicyl alcohol + an oxidized electron acceptor","salicin biosynthesis"
"4093","salicyl alcohol","[M+K-2H]-","H8 O2 C7 ","160.9568","161.0010475","0.04424750000004","UDP-D-glucose + salicyl alcohol  ->  salicin + UDP + H+","salicin biosynthesis"
"4094","salicyl alcohol","[M+K-2H]-","H8 O2 C7 ","160.9568","161.0010475","0.04424750000004","benzyl alcohol  ->  salicyl alcohol","salicin biosynthesis"
"4095","salicyl alcohol","[M+K-2H]-","H8 O2 C7 ","160.9568","161.0010475","0.04424750000004","salicylaldehyde + a reduced electron acceptor  ->  salicyl alcohol + an oxidized electron acceptor","salicin biosynthesis"
"4096","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4097","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis III"
"4098","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
"4099","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","choline biosynthesis I"
"4100","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4101","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4102","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","choline biosynthesis I"
"4103","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4104","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4105","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
"4106","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis III"
"4107","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","choline biosynthesis I"
"4108","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4109","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4110","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","choline biosynthesis I"
"4111","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4112","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4113","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4114","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4115","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
"4116","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis III"
"4117","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","choline biosynthesis I"
"4118","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4119","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4120","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4121","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4122","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","choline biosynthesis I"
"4123","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
"4124","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis III"
"4125","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","choline biosynthesis I"
"4126","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4127","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4128","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4129","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","choline biosynthesis I"
"4130","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4131","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
"4132","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis III"
"4133","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","choline biosynthesis I"
"4134","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4135","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4136","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4137","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","choline biosynthesis I"
"4138","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4139","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
"4140","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis III"
"4141","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","choline biosynthesis I"
"4142","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4143","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4144","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4145","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","choline biosynthesis I"
"4146","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4147","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
"4148","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis III"
"4149","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4150","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","choline biosynthesis I"
"4151","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + CTP + H+  ->  CDP-ethanolamine + diphosphate","phosphatidylethanolamine biosynthesis II"
"4152","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","phosphatidylethanolamine biosynthesis II"
"4153","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","ethanolamine + ATP  ->  phosphoryl-ethanolamine + ADP + H+","choline biosynthesis I"
"4154","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","a sphingoid 1-phosphate + H+  ->  phosphoryl-ethanolamine + an aldehyde","ceramide degradation"
"4155","phenylmethanesulfenate","[M+Na-2H]-","H8 O1 S1 C7 ","160.9568","161.0042939","0.0474939000000347","2 phenylmethanesulfenate  ->  petivericin + H2O","petivericin biosynthesis"
"4156","phenylmethanesulfenate","[M+Na-2H]-","H8 O1 S1 C7 ","160.9568","161.0042939","0.0474939000000347","phenylmethanesulfenate  ->  lachrymatory sulfine + 2 H+","petivericin biosynthesis"
"4157","phenylmethanesulfenate","[M+Na-2H]-","H8 O1 S1 C7 ","160.9568","161.0042939","0.0474939000000347","petiveriin + H2O  ->  phenylmethanesulfenate + ammonia + pyruvate + H+","petivericin biosynthesis"
"4158","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis II"
"4159","phosphoryl-ethanolamine","[M+Na-2H]-","H7 P1 O4 C2 N1 ","160.9568","160.9859773","0.0291773000000433","phosphoryl-ethanolamine + S-adenosyl-L-methionine  ->  S-adenosyl-L-homocysteine + N-methylethanolamine phosphate + H+","phosphatidylcholine biosynthesis IV"
